79.614022,327.804266,7.18,0.05,-2.47,0.11,0.367,0.34,9.35,0.19,0.02,2632,1753
79.502991,330.255119,1.2,0.12,-2.3,0.19,0.383,0.354,4.02,0.06,0.02,2632,1467
79.373301,332.650124,-6.3,0.16,0.99,0.4,0.379,0.353,-6.96,-0.19,0.02,2631,1123
79.22564,334.983107,-11.78,0.3,-0.62,0.17,0.362,0.338,-10.73,-0.26,0.01,2630,847
79.060754,337.249024,-33.39,0.99,0,0,0.335,0.314,-30.19,-0.68,0.02,2505,596
78.87943,339.443955,-76.13,3.84,0,0,0.297,0.315,-77.16,-1.74,0.09,1485,22
78.682478,341.565051,-28.28,2.74,0,0,0.246,0.312,-53.62,-1.21,0.06,3,3
78.067563,287.447188,-41.3,3.16,0,0,0.131,0.147,-45.59,-1.03,0.07,734,315
78.271845,289.440035,-10.58,0.77,-0.07,0.41,0.158,0.143,-2.33,-0.09,0.03,1554,919
78.461608,291.501434,-6.6,0.81,0,0,0.177,0.165,-0.19,0,0.02,1140,468
78.636101,293.629378,-2.77,0.48,0,0,0.182,0.173,-1.45,-0.03,0.01,2201,936
78.794588,295.820992,-9.49,0.59,-0.58,0.34,0.174,0.165,-7.23,-0.19,0.02,2622,1213
78.936362,298.072487,-10.4,0.14,-2.62,0.27,0.159,0.149,-6.04,-0.16,0.02,2623,1378
79.060754,300.379126,-5.13,0.09,-1.93,0.27,0.144,0.131,-4.08,-0.12,0.02,2625,1554
79.167152,302.735226,4.59,0.08,-3.46,0.22,0.133,0.117,8.03,0.16,0.02,2626,1703
79.255006,305.134193,6.55,0.08,-3.7,0.19,0.126,0.108,10.24,0.21,0.02,2627,1806
79.323849,307.568592,8.23,0.07,-3.6,0.16,0.125,0.105,11.85,0.24,0.02,2628,1920
79.373301,310.030259,8.55,0.07,-3.12,0.11,0.131,0.109,11.33,0.23,0.02,2629,2054
79.403085,312.510447,6.68,0.07,-2.72,0.11,0.146,0.121,9.84,0.2,0.02,2629,2173
79.413033,315,6.16,0.05,-2.06,0.06,0.167,0.141,8.71,0.17,0.02,2630,2250
79.403085,317.489553,5.54,0.06,-1.69,0.04,0.194,0.166,7.15,0.14,0.02,2630,2281
79.373301,319.969741,6.44,0.06,-1.63,0.06,0.226,0.196,8.23,0.16,0.02,2630,2233
79.323849,322.431408,7.43,0.05,-1.88,0.08,0.259,0.228,9.23,0.18,0.02,2630,2136
79.255006,324.865807,7.34,0.05,-2.31,0.12,0.291,0.259,9.11,0.18,0.02,2630,1998
79.167152,327.264774,7.32,0.07,-3.41,0.11,0.318,0.286,10.83,0.22,0.02,2629,1817
79.060754,329.620874,8.3,0.11,-1.6,0.17,0.335,0.304,9.63,0.2,0.02,2629,1583
78.936362,331.927513,1.34,0.12,0.23,0.26,0.338,0.31,2.02,0.01,0.02,2628,1326
78.794588,334.179008,-5.62,0.15,-0.62,0.28,0.33,0.303,-4.8,-0.13,0.02,2627,1036
78.636101,336.370622,-13.01,0.46,0.01,0.19,0.311,0.288,-12.54,-0.3,0.02,2626,888
78.461608,338.498566,-32.41,1.57,0,0,0.284,0.281,-33.88,-0.76,0.04,1203,357
77.660918,288.434949,2.07,15.2,0,0,0.121,0.136,2.58,0.06,0.35,57,0
77.858164,290.376435,-26.92,2.74,0,0,0.152,0.141,-20.12,-0.45,0.06,1577,376
78.041182,292.380135,-5.75,0.46,-2.29,0.44,0.173,0.161,-3.05,-0.09,0.02,2615,1489
78.209287,294.443955,0.05,0.16,-4.09,0.33,0.177,0.166,4.22,0.07,0.02,2617,1593
78.361812,296.565051,1.19,0.12,-2.15,0.22,0.168,0.155,1.69,0.02,0.02,2618,1634
78.498118,298.739795,-0.69,0.07,-1.78,0.2,0.152,0.138,1.6,0.02,0.01,2620,1695
78.617604,300.963757,4.16,0.07,-3.22,0.18,0.134,0.12,6.62,0.13,0.01,2622,1789
78.719721,303.231711,7.21,0.07,-3.61,0.18,0.118,0.102,10.22,0.21,0.02,2623,1897
78.803982,305.537678,6.88,0.09,-3.24,0.12,0.108,0.09,9.36,0.19,0.02,2624,1994
78.86997,307.874984,6.38,0.07,-3.06,0.1,0.104,0.083,9.02,0.18,0.02,2625,2101
78.917351,310.236358,5.4,0.07,-2.96,0.11,0.106,0.083,7.18,0.14,0.02,2626,2184
78.945879,312.614056,6.32,0.06,-2.29,0.06,0.116,0.09,8.61,0.17,0.02,2626,2282
78.955406,315,4.8,0.06,-1.66,0.03,0.132,0.105,7.06,0.13,0.02,2627,2349
78.945879,317.385944,4.41,0.1,-1.43,0.02,0.154,0.124,5.98,0.11,0.02,2627,2367
78.917351,319.763642,6.12,0.06,-1.34,0.04,0.18,0.15,7.33,0.14,0.01,2627,2306
78.86997,322.125016,8.32,0.05,-1.67,0.06,0.21,0.178,10.32,0.21,0.01,2627,2207
78.803982,324.462322,8.29,0.06,-1.95,0.09,0.239,0.206,9.63,0.19,0.02,2627,2075
78.719721,326.768289,9.44,0.07,-3.25,0.13,0.264,0.232,12.2,0.25,0.02,2626,1906
78.617604,329.036243,11.33,0.12,-2.62,0.12,0.284,0.252,14.83,0.32,0.02,2626,1709
78.498118,331.260205,0.14,0.24,-3.31,0.18,0.294,0.264,2.79,0.02,0.03,2625,1400
78.361812,333.434949,-9.76,0.2,1.78,0.39,0.292,0.264,-12.51,-0.32,0.02,2624,1081
78.209287,335.556045,-8.5,0.49,-0.9,0.21,0.28,0.254,-7.46,-0.18,0.02,2623,1080
78.041182,337.619865,-13.34,1.12,0,0,0.259,0.235,-10.41,-0.23,0.03,1770,403
77.25117,289.358994,-53.67,9.17,0,0,0.104,0.113,-32.7,-0.74,0.21,419,2
77.441785,291.250506,-123.66,15.62,0,0,0.144,0.118,-121.41,-2.73,0.36,140,27
77.618467,293.198591,-65.41,4.05,0,0,0.167,0.148,-56.35,-1.27,0.09,1028,106
77.780591,295.201124,-21.88,1.05,-2.78,0.49,0.167,0.155,-16.98,-0.4,0.03,2496,1407
77.927549,297.255328,0.23,0.18,-5.16,0.3,0.154,0.141,4.87,0.08,0.02,2615,1800
78.058763,299.357754,3.93,0.08,-3.54,0.17,0.138,0.123,7.29,0.14,0.02,2617,1937
78.173693,301.504267,4,0.06,-3.39,0.16,0.12,0.106,7,0.14,0.02,2618,1989
78.271845,303.690068,5.59,0.06,-3.16,0.12,0.104,0.089,7.75,0.15,0.01,2620,2067
78.352783,305.909723,7.47,0.09,-3.05,0.11,0.092,0.075,7.92,0.16,0.01,2621,2145
78.416137,308.157227,6.16,0.06,-2.86,0.11,0.084,0.066,8.76,0.17,0.02,2622,2226
78.461608,310.426079,4.67,0.07,-2.53,0.08,0.082,0.062,6.83,0.13,0.02,2622,2311
78.488979,312.70939,5.53,0.05,-2.19,0.04,0.086,0.065,7.13,0.13,0.02,2623,2385
78.498118,315,4.5,0.06,-1.76,0.03,0.097,0.074,6.62,0.12,0.02,2623,2437
78.488979,317.29061,4.19,0.08,-1.45,0.02,0.114,0.088,6.08,0.11,0.02,2624,2445
78.461608,319.573921,7.03,0.06,-1.19,0.02,0.136,0.108,8.22,0.17,0.01,2624,2377
78.416137,321.842773,8.37,0.05,-1.57,0.05,0.163,0.132,10.34,0.21,0.02,2624,2274
78.352783,324.090277,8.23,0.07,-1.84,0.07,0.189,0.157,9.07,0.18,0.02,2623,2156
78.271845,326.309932,10.05,0.07,-2.6,0.13,0.213,0.18,12.04,0.25,0.02,2623,2011
78.173693,328.495733,12.23,0.1,-3.92,0.11,0.233,0.201,15.43,0.33,0.02,2622,1834
78.058763,330.642246,12.26,0.21,-2.27,0.18,0.247,0.216,14.02,0.28,0.02,2622,1572
77.927549,332.744672,1.7,0.44,-1.02,0.28,0.251,0.221,2.44,0.02,0.02,2621,1365
77.780591,334.798876,5.03,0.41,1.38,0.38,0.244,0.217,3.09,0.05,0.02,2620,1242
77.618467,336.801409,50.63,0.78,0,0,0.229,0.204,52.24,1.18,0.02,2474,680
77.441785,338.749494,-86.83,1.68,0,0,0.206,0.182,-86.3,-1.94,0.04,443,491
76.838655,290.224859,-73.96,8.24,0,0,0.075,0.09,-75.27,-1.69,0.19,667,471
77.023014,292.0679,-15.52,2.72,0,0,0.111,0.083,-16.14,-0.36,0.06,1623,1127
77.193738,293.962489,-18.7,4.77,0,0,0.137,0.11,-25,-0.56,0.11,872,498
77.350251,295.906508,-12.29,1.49,-1.5,0.44,0.144,0.12,-16.18,-0.39,0.04,2563,1300
77.492003,297.897271,1.45,0.12,-5.61,0.34,0.137,0.116,5.59,0.09,0.02,2612,1756
77.618467,299.931512,4.05,0.13,-4.67,0.19,0.122,0.105,8.68,0.17,0.02,2613,2017
77.729155,302.005383,3.35,0.07,-4.22,0.16,0.106,0.091,6.96,0.13,0.02,2615,2131
77.823624,304.114473,1.75,0.06,-3.59,0.12,0.091,0.075,4.88,0.08,0.02,2616,2200
77.901482,306.253838,3.66,0.08,-3.24,0.11,0.078,0.062,4.84,0.08,0.02,2617,2269
77.962396,308.418055,4.1,0.06,-2.64,0.09,0.07,0.052,5.88,0.11,0.02,2618,2344
78.0061,310.601295,3.33,0.06,-2.15,0.05,0.065,0.046,5.26,0.09,0.02,2619,2421
78.032402,312.797402,3.57,0.05,-1.91,0.03,0.066,0.045,4.83,0.08,0.02,2619,2479
78.041182,315,4.71,0.05,-1.82,0.03,0.073,0.05,6.77,0.12,0.02,2620,2527
78.032402,317.202598,5.15,0.05,-1.48,0.02,0.084,0.059,7.16,0.13,0.02,2620,2518
78.0061,319.398705,6.76,0.16,-1.23,0.02,0.101,0.073,8.53,0.17,0.02,2620,2453
77.962396,321.581945,8.54,0.05,-1.43,0.04,0.121,0.092,9.67,0.2,0.01,2620,2359
77.901482,323.746162,8.15,0.05,-1.72,0.07,0.143,0.112,10.56,0.22,0.01,2620,2243
77.823624,325.885527,7.28,0.08,-2.29,0.12,0.165,0.133,9.12,0.18,0.02,2619,2116
77.729155,327.994617,8.48,0.08,-3.17,0.14,0.184,0.152,10.98,0.23,0.01,2619,1981
77.618467,330.068488,10.05,0.18,-4.29,0.14,0.2,0.169,13.94,0.28,0.02,2618,1824
77.492003,332.102729,6.72,0.3,-2.16,0.17,0.208,0.179,9.13,0.18,0.02,2617,1603
77.350251,334.093492,9.61,0.34,-0.45,0.26,0.208,0.181,12.57,0.29,0.01,2616,1396
77.193738,336.037511,19.38,1.41,0,0,0.198,0.173,19.66,0.44,0.03,2615,533
77.023014,337.9321,-75.62,0.65,0,0,0.18,0.155,-76.31,-1.72,0.02,1159,49
76.423674,291.037511,-29.55,2.55,0,0,0.041,0.073,-32.69,-0.74,0.06,454,308
76.602126,292.833654,-106.21,5.27,0,0,0.073,0.045,-168.3,-3.79,0.12,1811,476
76.767237,294.676863,-13.49,0.73,-2.6,0.63,0.096,0.069,-13.42,-0.32,0.03,2604,1417
76.918481,296.565051,-1.84,0.42,-9.03,0.55,0.107,0.082,7.29,0.13,0.03,2606,1651
77.055354,298.495639,0.28,0.3,-8.19,0.42,0.106,0.084,8.27,0.15,0.03,2608,1808
77.177377,300.465545,3.67,0.27,-7.62,0.34,0.1,0.081,10.14,0.19,0.03,2610,1934
77.284109,302.471192,-0.67,0.1,-5.99,0.25,0.09,0.074,5.27,0.08,0.03,2611,2055
77.375147,304.508523,1.59,0.08,-4.85,0.17,0.078,0.064,5.58,0.09,0.02,2612,2188
77.45014,306.573031,4.31,0.1,-3.37,0.09,0.067,0.053,6.77,0.12,0.02,2614,2326
77.508788,308.659808,4.11,0.07,-2.61,0.07,0.057,0.044,5.79,0.1,0.02,2614,2432
77.550855,310.763605,4.35,0.05,-2.02,0.03,0.051,0.036,6.25,0.11,0.02,2615,2514
77.576165,312.878904,3.29,0.05,-1.82,0.03,0.049,0.031,4.68,0.08,0.02,2616,2560
77.584613,315,3.68,0.04,-1.67,0.02,0.051,0.032,5.64,0.1,0.02,2616,2606
77.576165,317.121096,4.47,0.05,-1.34,0.02,0.058,0.036,6.24,0.12,0.02,2616,2590
77.550855,319.236395,6.35,0.1,-1.17,0.02,0.069,0.045,7.85,0.15,0.02,2617,2525
77.508788,321.340192,7.07,0.06,-1.15,0.02,0.084,0.059,8.24,0.17,0.01,2616,2445
77.45014,323.426969,7.66,0.05,-1.48,0.04,0.103,0.075,9.89,0.2,0.01,2616,2348
77.375147,325.491477,8.03,0.06,-2.12,0.08,0.122,0.093,9.88,0.2,0.02,2616,2245
77.284109,327.528808,7.03,0.08,-2.28,0.09,0.141,0.111,8.47,0.17,0.02,2615,2125
77.177377,329.534455,6.64,0.15,-3.36,0.09,0.157,0.127,9.58,0.2,0.02,2614,2016
77.055354,331.504361,15.16,0.21,-4.79,0.12,0.168,0.14,21.34,0.46,0.02,2614,1897
76.918481,333.434949,19.02,0.47,-3.93,0.15,0.173,0.145,24.14,0.53,0.02,2612,1765
76.767237,335.323137,-68.23,2.89,0,0,0.167,0.142,-68.19,-1.53,0.07,2611,1030
76.602126,337.166346,-95.59,3.47,0,0,0.153,0.129,-91.01,-2.05,0.08,1709,160
76.423674,338.962489,-37.5,4.19,0,0,0.131,0.11,-65.16,-1.47,0.1,3,0
76.006494,291.801409,-103.53,6.02,0,0,0.007,0.059,-103.31,-2.32,0.14,486,0
76.179362,293.552264,-91.8,9.11,0,0,0.035,0.062,-82.58,-1.86,0.21,882,317
76.339181,295.346176,-31.85,2.21,0,0,0.057,0.064,-25.91,-0.58,0.05,1712,355
76.485467,297.181111,-52.08,1.93,0,0,0.071,0.082,-60.36,-1.36,0.04,2127,700
76.61776,299.054604,-28.7,1.22,-6.75,0.46,0.077,0.057,-21.69,-0.54,0.03,2604,1339
76.735623,300.963757,-0.02,0.52,-9.68,0.48,0.077,0.06,3.06,0.03,0.04,2606,1644
76.838655,302.905243,-1.25,0.19,-8.33,0.34,0.074,0.059,6.33,0.1,0.03,2607,1876
76.926492,304.875328,-2.46,0.11,-5.85,0.23,0.068,0.055,2.6,0.02,0.03,2609,2107
76.998814,306.869898,1.59,0.09,-4.2,0.12,0.061,0.048,5.32,0.08,0.02,2610,2295
77.055354,308.884496,4.49,0.07,-3.23,0.09,0.053,0.04,7.19,0.13,0.02,2611,2449
77.095896,310.914383,2.9,0.05,-2.16,0.03,0.045,0.032,4.73,0.08,0.02,2611,2563
77.120284,312.954592,2.46,0.05,-1.86,0.02,0.04,0.025,4.11,0.06,0.02,2612,2635
77.128424,315,3.92,0.04,-1.58,0.02,0.039,0.021,6.2,0.11,0.02,2612,2678
77.120284,317.045408,4.09,0.06,-1.36,0.02,0.041,0.021,6.17,0.12,0.01,2613,2659
77.095896,319.085617,5.91,0.06,-1.15,0.02,0.047,0.025,7.55,0.15,0.01,2613,2608
77.055354,321.115504,5.3,0.13,-1.13,0.02,0.057,0.033,6.93,0.14,0.01,2613,2537
76.998814,323.130102,5.79,0.06,-1.16,0.02,0.071,0.044,7.03,0.14,0.01,2612,2454
76.926492,325.124672,6.5,0.06,-1.64,0.04,0.087,0.059,8.68,0.17,0.02,2612,2368
76.838655,327.094757,6.29,0.08,-2.05,0.08,0.103,0.074,8.29,0.17,0.01,2611,2245
76.735623,329.036243,5.7,0.1,-2.33,0.1,0.118,0.089,7.76,0.15,0.01,2611,2155
76.61776,330.945396,12.1,0.14,-3.3,0.12,0.13,0.102,15.2,0.32,0.02,2610,2132
76.485467,332.818889,9.86,0.54,-5.88,0.17,0.138,0.111,17.49,0.37,0.02,2609,2037
76.339181,334.653824,-5.95,2.58,0,0,0.137,0.111,-6.69,-0.15,0.06,2607,1248
76.179362,336.447736,40.3,1.73,0,0,0.127,0.103,44.79,1.01,0.04,2598,781
76.006494,338.198591,-9.98,5.73,0,0,0.11,0.089,-12.29,-0.28,0.13,450,31
75.909759,295.974394,-194.99,14.06,0,0,0.022,0.062,-336.81,-7.58,0.32,5,0
76.051375,297.758541,-748.12,55.89,0,0,0.039,0.07,-669.69,-15.07,1.28,139,0
76.179362,299.577839,-103.22,4.5,0,0,0.051,0.057,-106.95,-2.41,0.1,1811,442
76.293321,301.429566,-29.02,0.74,-2.24,0.46,0.059,0.042,-29.16,-0.7,0.04,2602,1201
76.392886,303.310631,-3.4,0.35,-12.43,0.61,0.061,0.048,7.42,0.12,0.04,2603,1679
76.477727,305.217593,-1.92,0.17,-7.5,0.29,0.061,0.05,4.94,0.07,0.03,2605,1997
76.547555,307.146687,-0.33,0.1,-4.94,0.16,0.057,0.046,4.24,0.06,0.02,2606,2263
76.602126,309.093859,4.25,0.08,-3.5,0.1,0.05,0.04,6.81,0.12,0.02,2607,2449
76.641247,311.054814,3.29,0.07,-2.43,0.03,0.043,0.033,5.53,0.09,0.02,2607,2580
76.664776,313.025066,2.68,0.06,-1.89,0.02,0.035,0.025,4.71,0.07,0.02,2608,2681
76.672629,315,3.84,0.06,-1.57,0.02,0.03,0.02,5.68,0.1,0.02,2608,2744
76.664776,316.974934,4.4,0.05,-1.32,0.02,0.027,0.017,6.95,0.14,0.01,2609,2730
76.641247,318.945186,4.58,0.05,-1.12,0.01,0.028,0.018,6.39,0.12,0.01,2609,2687
76.602126,320.906141,4.26,0.12,-1.13,0.02,0.034,0.023,6.84,0.13,0.01,2609,2628
76.547555,322.853313,4.97,0.07,-1.21,0.02,0.043,0.019,6.61,0.13,0.01,2608,2555
76.477727,324.782407,4.92,0.06,-1.25,0.02,0.055,0.041,6.58,0.12,0.02,2608,2468
76.392886,326.689369,4.14,0.09,-1.29,0.02,0.07,0.044,5.77,0.11,0.01,2607,2398
76.293321,328.570434,5.25,0.08,-1.52,0.03,0.084,0.058,7.19,0.14,0.01,2607,2355
76.179362,330.422161,8.58,0.07,-2.38,0.08,0.097,0.079,10.98,0.22,0.02,2606,2323
76.051375,332.241459,7.62,0.23,-4.23,0.18,0.105,0.091,12.01,0.25,0.02,2605,2160
75.909759,334.025606,10.32,0.55,-6.65,0.22,0.107,0.094,19.31,0.43,0.02,2603,1783
75.754938,335.772255,4.49,0.58,-1.14,0.46,0.101,0.078,7.07,0.12,0.03,2602,1482
75.587354,337.479434,-1.99,3.18,0,0,0.088,0.07,5.55,0.12,0.07,1081,402
75.740284,300.068583,-36.59,20.32,0,0,0.03,0.053,-25.64,-0.58,0.47,231,0
75.850572,301.865978,-64.43,2.95,0,0,0.043,0.046,-66.83,-1.5,0.07,2296,852
75.946883,303.690068,-16.5,0.45,-4.11,0.33,0.052,0.043,-13.76,-0.34,0.02,2599,1478
76.028916,305.537678,-2.51,0.28,-9.59,0.34,0.057,0.049,6.24,0.09,0.03,2601,1970
76.096407,307.405357,-1.92,0.13,-5.92,0.21,0.057,0.046,3.46,0.03,0.03,2602,2225
76.149137,309.289407,2.23,0.11,-3.95,0.11,0.052,0.04,4.98,0.07,0.03,2603,2433
76.186929,311.185925,4.29,0.08,-2.78,0.04,0.043,0.031,7.15,0.12,0.03,2603,2585
76.209655,313.090848,3.9,0.08,-2.43,0.03,0.034,0.022,6.86,0.12,0.02,2604,2707
76.21724,315,2.88,0.06,-1.95,0.02,0.025,0.014,4.72,0.08,0.02,2604,2789
76.209655,316.909152,5.32,0.09,-1.5,0.02,0.019,0.009,8.02,0.16,0.02,2605,2801
76.186929,318.814075,4.11,0.06,-1.19,0.02,0.016,0.008,5.92,0.11,0.01,2605,2766
